index,day_deliver_coupon_num,coupon_discount,day_order_num,day_average_order_fee,step,date
493,2,0.6,2,46.59898579,43,2021/5/1
493,0,0.95,0,0,44,2021/5/2
493,0,0.95,0,0,45,2021/5/3
493,0,0.95,0,0,46,2021/5/4
493,0,0.95,0,0,47,2021/5/5
493,0,0.95,0,0,48,2021/5/6
493,2,0.6,1,49.22263324,49,2021/5/7
493,0,0.95,0,0,50,2021/5/8
493,0,0.95,0,0,51,2021/5/9
493,2,0.6,2,51.01258159,52,2021/5/10
493,2,0.6,1,49.11089242,53,2021/5/11
493,0,0.95,0,0,54,2021/5/12
493,0,0.95,0,0,55,2021/5/13
493,0,0.95,0,0,56,2021/5/14
493,0,0.95,0,0,57,2021/5/15
493,0,0.95,0,0,58,2021/5/16
493,0,0.95,0,0,59,2021/5/17
494,0,0.6,0,0,0,2021/3/19
494,3,0.85,1,17.59216106,1,2021/3/20
494,0,0.6,0,0,2,2021/3/21
494,4,0.75,1,16.59631827,3,2021/3/22
494,0,0.6,0,0,4,2021/3/23
494,0,0.6,0,0,5,2021/3/24
494,0,0.6,0,0,6,2021/3/25
494,0,0.6,0,0,7,2021/3/26
494,3,0.8,1,19.62383363,8,2021/3/27
494,0,0.6,0,0,9,2021/3/28
494,0,0.6,0,0,10,2021/3/29
494,4,0.75,1,18.37610772,11,2021/3/30
494,0,0.6,0,0,12,2021/3/31
494,0,0.6,0,0,13,2021/4/1
494,2,0.85,1,18.62127417,14,2021/4/2
494,2,0.85,1,18.37882841,15,2021/4/3
494,0,0.95,0,0,16,2021/4/4
494,2,0.9,1,19.17168051,17,2021/4/5
494,0,0.95,0,0,18,2021/4/6
494,2,0.85,1,19.2650944,19,2021/4/7
494,0,0.95,1,19.5047006,20,2021/4/8
494,2,0.9,1,19.58933622,21,2021/4/9
494,2,0.65,1,17.6850733,22,2021/4/10
494,2,0.75,2,20.00556332,23,2021/4/11
494,0,0.95,0,0,24,2021/4/12
494,0,0.95,1,19.32427436,25,2021/4/13
494,2,0.95,1,19.58152503,26,2021/4/14
494,0,0.95,1,19.40604001,27,2021/4/15
494,2,0.7,1,19.83132511,28,2021/4/16
494,2,0.85,0,0,29,2021/4/17
494,2,0.85,1,19.9965328,30,2021/4/18
494,0,0.95,0,0,31,2021/4/19
494,0,0.95,0,0,32,2021/4/20
494,0,0.95,1,19.48519498,33,2021/4/21
494,0,0.95,1,20.0415343,34,2021/4/22
494,0,0.95,0,0,35,2021/4/23
494,0,0.95,1,19.93781775,36,2021/4/24
494,2,0.6,1,19.55783814,37,2021/4/25
494,0,0.95,0,0,38,2021/4/26
494,0,0.95,1,20.07883936,39,2021/4/27
494,0,0.95,1,19.57335621,40,2021/4/28
494,0,0.95,0,0,41,2021/4/29
494,0,0.95,0,0,42,2021/4/30
494,0,0.95,0,0,43,2021/5/1
494,2,0.6,1,18.36553744,44,2021/5/2
494,0,0.95,2,19.96679157,45,2021/5/3
494,0,0.95,0,0,46,2021/5/4
494,0,0.95,0,0,47,2021/5/5
494,0,0.95,1,20.00464201,48,2021/5/6
494,0,0.95,2,19.50961053,49,2021/5/7
494,0,0.95,0,0,50,2021/5/8
494,0,0.95,0,0,51,2021/5/9
494,0,0.95,0,0,52,2021/5/10
494,0,0.95,1,19.51248944,53,2021/5/11
494,0,0.95,1,20.05240917,54,2021/5/12
494,0,0.95,1,20.05855441,55,2021/5/13
494,0,0.95,0,0,56,2021/5/14
494,0,0.95,1,19.81389672,57,2021/5/15
494,0,0.95,0,0,58,2021/5/16
494,0,0.95,1,20.06751001,59,2021/5/17
495,0,0.6,0,0,0,2021/3/19
495,3,0.7,2,28.02961275,1,2021/3/20
495,0,0.6,0,0,2,2021/3/21
495,4,0.75,2,31.88610623,3,2021/3/22
495,0,0.6,0,0,4,2021/3/23
495,0,0.6,1,24.68880415,5,2021/3/24
495,0,0.6,1,24.55023229,6,2021/3/25
495,0,0.6,1,24.95874763,7,2021/3/26
495,3,0.7,1,25.14823951,8,2021/3/27
495,0,0.6,0,0,9,2021/3/28
495,0,0.6,0,0,10,2021/3/29
495,4,0.75,1,24.59291518,11,2021/3/30
495,0,0.6,0,0,12,2021/3/31
495,0,0.6,1,23.88232052,13,2021/4/1
495,0,0.6,0,0,14,2021/4/2
495,0,0.6,0,0,15,2021/4/3
495,2,0.95,0,0,16,2021/4/4
495,2,0.9,1,23.38804305,17,2021/4/5
495,0,0.95,1,23.43662083,18,2021/4/6
495,0,0.95,0,0,19,2021/4/7
495,2,0.95,1,23.225151,20,2021/4/8
495,0,0.95,1,23.028332,21,2021/4/9
495,2,0.7,1,23.52750301,22,2021/4/10
495,2,0.75,0,0,23,2021/4/11
495,0,0.95,1,23.33977371,24,2021/4/12
495,0,0.95,1,22.40850329,25,2021/4/13
495,2,0.65,2,22.39815742,26,2021/4/14
495,2,0.75,1,21.91955447,27,2021/4/15
495,0,0.95,2,22.67694473,28,2021/4/16
495,0,0.95,1,21.71105891,29,2021/4/17
495,0,0.95,0,0,30,2021/4/18
495,2,0.6,2,22.39666879,31,2021/4/19
495,0,0.95,1,22.26044387,32,2021/4/20
495,0,0.95,1,21.50689512,33,2021/4/21
495,0,0.95,1,22.14930505,34,2021/4/22
495,0,0.95,1,21.85010463,35,2021/4/23
495,2,0.6,1,21.72584981,36,2021/4/24
495,0,0.95,1,20.78056782,37,2021/4/25
495,2,0.6,1,21.44099176,38,2021/4/26
495,0,0.95,1,20.77690214,39,2021/4/27
495,0,0.95,1,21.5471521,40,2021/4/28
495,2,0.6,2,20.32884806,41,2021/4/29
495,0,0.95,1,20.21851838,42,2021/4/30
495,0,0.95,1,20.30284554,43,2021/5/1
495,0,0.95,0,0,44,2021/5/2
495,0,0.95,0,0,45,2021/5/3
495,0,0.95,0,0,46,2021/5/4
495,2,0.6,1,21.11243755,47,2021/5/5
495,0,0.95,1,19.87027377,48,2021/5/6
495,0,0.95,1,19.82426047,49,2021/5/7
495,0,0.95,1,19.91483271,50,2021/5/8
495,2,0.6,1,20.26546746,51,2021/5/9
495,0,0.95,2,19.43386942,52,2021/5/10
495,0,0.95,0,0,53,2021/5/11
495,0,0.95,0,0,54,2021/5/12
495,0,0.95,1,19.47501451,55,2021/5/13
495,0,0.95,1,19.22200024,56,2021/5/14
495,0,0.95,0,0,57,2021/5/15
495,2,0.6,1,19.28609759,58,2021/5/16
495,0,0.95,2,19.74756718,59,2021/5/17
496,0,0.6,1,13.83451819,0,2021/3/19
496,2,0.65,1,14.63932693,1,2021/3/20
496,0,0.6,0,0,2,2021/3/21
496,2,0.65,1,14.69043195,3,2021/3/22
496,0,0.6,1,14.25937712,4,2021/3/23
496,0,0.6,1,14.26271498,5,2021/3/24
496,0,0.6,1,14.71869498,6,2021/3/25
496,0,0.6,0,0,7,2021/3/26
496,2,0.65,1,14.7199735,8,2021/3/27
496,0,0.6,0,0,9,2021/3/28
496,0,0.6,0,0,10,2021/3/29
496,2,0.65,2,14.73231465,11,2021/3/30
496,0,0.6,1,14.49334919,12,2021/3/31
496,0,0.6,1,14.49780762,13,2021/4/1
496,0,0.6,2,14.48946446,14,2021/4/2
496,0,0.6,0,0,15,2021/4/3
496,0,0.95,0,0,16,2021/4/4
496,0,0.95,0,0,17,2021/4/5
496,2,0.8,1,14.74507153,18,2021/4/6
496,0,0.95,1,14.13731277,19,2021/4/7
496,0,0.95,1,14.0069142,20,2021/4/8
496,0,0.95,1,14.01097775,21,2021/4/9
496,0,0.95,0,0,22,2021/4/10
496,0,0.95,0,0,23,2021/4/11
496,0,0.95,0,0,24,2021/4/12
496,0,0.95,1,14.17363137,25,2021/4/13
496,0,0.95,1,14.03626949,26,2021/4/14
496,0,0.95,0,0,27,2021/4/15
496,2,0.65,2,14.05292451,28,2021/4/16
496,2,0.85,1,14.53017592,29,2021/4/17
496,2,0.85,1,14.08434957,30,2021/4/18
496,0,0.95,1,14.08313513,31,2021/4/19
496,0,0.95,1,14.54642564,32,2021/4/20
496,2,0.6,1,14.55511749,33,2021/4/21
496,2,0.6,2,14.55349475,34,2021/4/22
496,0,0.95,1,14.12268281,35,2021/4/23
496,0,0.95,1,14.20850158,36,2021/4/24
496,0,0.95,1,14.83633518,37,2021/4/25
496,2,0.6,1,14.20924366,38,2021/4/26
496,0,0.95,1,14.21294957,39,2021/4/27
496,0,0.95,1,14.16538209,40,2021/4/28
496,0,0.95,1,14.83654529,41,2021/4/29
496,0,0.95,1,14.82612044,42,2021/4/30
496,0,0.95,1,14.17549402,43,2021/5/1
496,0,0.95,1,14.83014822,44,2021/5/2
496,0,0.95,1,14.82575983,45,2021/5/3
496,0,0.95,0,0,46,2021/5/4
496,0,0.95,1,14.22220469,47,2021/5/5
496,0,0.95,1,14.20922279,48,2021/5/6
496,0,0.95,1,14.22080845,49,2021/5/7
496,0,0.95,0,0,50,2021/5/8
496,0,0.95,1,14.21478838,51,2021/5/9
496,0,0.95,0,0,52,2021/5/10
496,0,0.95,1,14.21413869,53,2021/5/11
496,0,0.95,1,14.88679498,54,2021/5/12
496,0,0.95,1,14.88475949,55,2021/5/13
496,0,0.95,2,14.22406435,56,2021/5/14
496,0,0.95,0,0,57,2021/5/15
496,0,0.95,0,0,58,2021/5/16
496,0,0.95,0,0,59,2021/5/17
497,0,0.6,0,0,0,2021/3/19
497,2,0.7,0,0,1,2021/3/20
497,0,0.6,0,0,2,2021/3/21
497,4,0.9,0,0,3,2021/3/22
497,0,0.6,0,0,4,2021/3/23
497,0,0.6,0,0,5,2021/3/24
497,0,0.6,0,0,6,2021/3/25
497,0,0.6,0,0,7,2021/3/26
497,2,0.65,0,0,8,2021/3/27
497,0,0.6,0,0,9,2021/3/28
497,0,0.6,0,0,10,2021/3/29
497,4,0.75,0,0,11,2021/3/30
497,0,0.6,0,0,12,2021/3/31
497,0,0.6,0,0,13,2021/4/1
497,0,0.6,0,0,14,2021/4/2
497,0,0.6,0,0,15,2021/4/3
497,0,0.95,0,0,16,2021/4/4
497,0,0.95,0,0,17,2021/4/5
497,0,0.95,0,0,18,2021/4/6
497,0,0.95,0,0,19,2021/4/7
497,0,0.95,0,0,20,2021/4/8
497,0,0.95,0,0,21,2021/4/9
497,0,0.95,0,0,22,2021/4/10
497,0,0.95,0,0,23,2021/4/11
497,0,0.9,0,0,24,2021/4/12
497,0,0.95,0,0,25,2021/4/13
497,0,0.95,0,0,26,2021/4/14
497,0,0.95,0,0,27,2021/4/15
497,0,0.95,0,0,28,2021/4/16
497,0,0.95,0,0,29,2021/4/17
497,0,0.95,0,0,30,2021/4/18
497,0,0.95,0,0,31,2021/4/19
497,0,0.95,0,0,32,2021/4/20
497,0,0.9,0,0,33,2021/4/21
497,0,0.95,0,0,34,2021/4/22
497,0,0.95,0,0,35,2021/4/23
497,0,0.9,0,0,36,2021/4/24
497,0,0.9,0,0,37,2021/4/25
497,0,0.95,0,0,38,2021/4/26
497,0,0.95,0,0,39,2021/4/27
497,0,0.95,0,0,40,2021/4/28
497,0,0.9,0,0,41,2021/4/29
497,0,0.95,0,0,42,2021/4/30
497,0,0.95,0,0,43,2021/5/1
497,0,0.9,0,0,44,2021/5/2
497,0,0.9,0,0,45,2021/5/3
497,0,0.95,0,0,46,2021/5/4
497,0,0.95,0,0,47,2021/5/5
497,0,0.9,0,0,48,2021/5/6
497,0,0.95,0,0,49,2021/5/7
497,0,0.95,0,0,50,2021/5/8
497,0,0.95,0,0,51,2021/5/9
497,0,0.95,0,0,52,2021/5/10
497,0,0.95,0,0,53,2021/5/11
497,0,0.9,0,0,54,2021/5/12
497,0,0.95,0,0,55,2021/5/13
497,0,0.95,0,0,56,2021/5/14
497,0,0.9,0,0,57,2021/5/15
497,0,0.95,0,0,58,2021/5/16
497,0,0.95,0,0,59,2021/5/17
498,0,0.6,1,33.43318588,0,2021/3/19
498,4,0.9,1,35.8103619,1,2021/3/20
498,0,0.6,0,0,2,2021/3/21
498,3,0.8,1,31.57895791,3,2021/3/22
498,0,0.6,1,29.84357774,4,2021/3/23
498,0,0.6,1,29.42456603,5,2021/3/24
498,0,0.6,1,29.06770706,6,2021/3/25
498,0,0.6,0,0,7,2021/3/26
498,2,0.75,2,33.77996373,8,2021/3/27
498,0,0.6,1,29.97527719,9,2021/3/28
498,0,0.6,0,0,10,2021/3/29
498,2,0.65,2,28.93063724,11,2021/3/30
498,0,0.6,1,28.77091169,12,2021/3/31
498,0,0.6,1,29.54404652,13,2021/4/1
498,0,0.6,1,29.43420708,14,2021/4/2
498,0,0.6,0,0,15,2021/4/3
498,2,0.85,0,0,16,2021/4/4
498,0,0.95,0,0,17,2021/4/5
498,0,0.95,1,29.38396037,18,2021/4/6
498,0,0.95,1,29.18050587,19,2021/4/7
498,0,0.95,1,29.09585238,20,2021/4/8
498,0,0.95,1,29.26595211,21,2021/4/9
498,0,0.95,0,0,22,2021/4/10
498,2,0.75,2,29.23725247,23,2021/4/11
498,0,0.95,2,27.50428617,24,2021/4/12
498,0,0.95,1,28.95375788,25,2021/4/13
498,0,0.95,1,28.72740626,26,2021/4/14
498,0,0.95,0,0,27,2021/4/15
498,0,0.95,1,28.89667451,28,2021/4/16
498,2,0.9,1,28.61123681,29,2021/4/17
498,2,0.9,1,27.60347724,30,2021/4/18
498,0,0.95,1,28.52435708,31,2021/4/19
498,0,0.95,0,0,32,2021/4/20
498,2,0.6,2,26.8738091,33,2021/4/21
498,0,0.95,1,27.36552656,34,2021/4/22
498,0,0.95,1,27.25815773,35,2021/4/23
498,0,0.95,1,27.66011357,36,2021/4/24
498,0,0.95,1,26.34324431,37,2021/4/25
498,0,0.95,1,27.92240381,38,2021/4/26
498,0,0.95,1,26.79679394,39,2021/4/27
498,2,0.6,1,26.59629285,40,2021/4/28
498,0,0.95,1,27.32872367,41,2021/4/29
498,0,0.95,1,27.63235867,42,2021/4/30
498,0,0.95,1,26.76502466,43,2021/5/1
498,2,0.6,1,26.08953118,44,2021/5/2
498,2,0.6,1,26.56660974,45,2021/5/3
498,0,0.95,1,26.32558644,46,2021/5/4
498,2,0.6,2,26.22908652,47,2021/5/5
498,0,0.95,1,24.7932151,48,2021/5/6
498,0,0.95,1,25.96875727,49,2021/5/7
498,0,0.95,0,0,50,2021/5/8
498,0,0.95,0,0,51,2021/5/9
498,0,0.95,0,0,52,2021/5/10
498,0,0.95,1,25.84168017,53,2021/5/11
498,0,0.95,1,24.92239773,54,2021/5/12
498,0,0.95,0,0,55,2021/5/13
498,0,0.95,0,0,56,2021/5/14
498,2,0.6,2,26.19114518,57,2021/5/15
498,0,0.95,0,0,58,2021/5/16
498,0,0.95,1,24.95031059,59,2021/5/17
499,0,0.6,0,0,0,2021/3/19
499,2,0.65,0,0,1,2021/3/20
499,0,0.6,0,0,2,2021/3/21
499,2,0.65,1,3.068917274,3,2021/3/22
499,0,0.6,0,0,4,2021/3/23
499,0,0.6,0,0,5,2021/3/24
499,0,0.6,0,0,6,2021/3/25
499,0,0.6,0,0,7,2021/3/26
499,0,0.6,0,0,8,2021/3/27
499,0,0.6,0,0,9,2021/3/28
499,0,0.6,0,0,10,2021/3/29
499,2,0.65,2,2.143027544,11,2021/3/30
499,0,0.6,0,0,12,2021/3/31
499,0,0.6,0,0,13,2021/4/1
499,0,0.6,0,0,14,2021/4/2
499,0,0.6,0,0,15,2021/4/3
499,2,0.6,1,4.001928806,16,2021/4/4
499,0,0.95,0,0,17,2021/4/5
499,2,0.6,2,3.693666279,18,2021/4/6
499,2,0.6,2,5.092585698,19,2021/4/7
499,0,0.95,0,0,20,2021/4/8
499,2,0.75,0,0,21,2021/4/9
499,0,0.95,0,0,22,2021/4/10
499,2,0.75,1,6.246427479,23,2021/4/11
499,0,0.95,0,0,24,2021/4/12
499,0,0.95,0,0,25,2021/4/13
499,0,0.95,0,0,26,2021/4/14
499,0,0.95,0,0,27,2021/4/15
499,0,0.95,0,0,28,2021/4/16
499,0,0.95,0,0,29,2021/4/17
499,0,0.95,0,0,30,2021/4/18
499,0,0.95,0,0,31,2021/4/19
499,0,0.95,0,0,32,2021/4/20
499,0,0.95,0,0,33,2021/4/21
499,0,0.95,0,0,34,2021/4/22
499,0,0.95,0,0,35,2021/4/23
499,0,0.95,0,0,36,2021/4/24
499,0,0.95,0,0,37,2021/4/25
499,0,0.95,0,0,38,2021/4/26
499,0,0.95,0,0,39,2021/4/27
499,0,0.95,0,0,40,2021/4/28
499,2,0.9,0,0,41,2021/4/29
499,0,0.95,0,0,42,2021/4/30
499,0,0.95,0,0,43,2021/5/1
499,0,0.95,0,0,44,2021/5/2
499,0,0.95,0,0,45,2021/5/3
499,0,0.95,0,0,46,2021/5/4
499,0,0.95,0,0,47,2021/5/5
499,2,0.9,0,0,48,2021/5/6
499,0,0.95,0,0,49,2021/5/7
499,0,0.95,0,0,50,2021/5/8
499,0,0.95,0,0,51,2021/5/9
499,2,0.9,0,0,52,2021/5/10
499,0,0.95,0,0,53,2021/5/11
499,0,0.95,0,0,54,2021/5/12
499,0,0.95,0,0,55,2021/5/13
499,0,0.95,0,0,56,2021/5/14
499,0,0.95,0,0,57,2021/5/15
499,0,0.95,0,0,58,2021/5/16
499,0,0.95,0,0,59,2021/5/17
500,0,0.6,0,0,0,2021/3/19
500,2,0.65,1,45.59911132,1,2021/3/20
500,0,0.6,0,0,2,2021/3/21
500,4,0.7,1,47.32475004,3,2021/3/22
500,0,0.6,0,0,4,2021/3/23
500,0,0.6,0,0,5,2021/3/24
500,0,0.6,0,0,6,2021/3/25
500,0,0.6,0,0,7,2021/3/26
500,2,0.65,2,44.73928651,8,2021/3/27
500,0,0.6,0,0,9,2021/3/28
500,0,0.6,0,0,10,2021/3/29
500,2,0.65,1,47.50952315,11,2021/3/30
500,0,0.6,1,36.69155538,12,2021/3/31
500,0,0.6,1,37.97763288,13,2021/4/1
500,0,0.6,0,0,14,2021/4/2
500,0,0.6,1,36.30221784,15,2021/4/3
500,2,0.65,1,44.67617003,16,2021/4/4
500,0,0.95,0,0,17,2021/4/5
500,0,0.95,1,36.49021387,18,2021/4/6
500,0,0.95,1,36.92031801,19,2021/4/7
500,0,0.95,1,35.86476743,20,2021/4/8
500,2,0.7,2,35.70246398,21,2021/4/9
500,2,0.7,1,35.57063341,22,2021/4/10
500,2,0.65,0,0,23,2021/4/11
500,2,0.75,2,36.05748415,24,2021/4/12
500,0,0.95,0,0,25,2021/4/13
500,0,0.95,1,34.72893238,26,2021/4/14
500,0,0.95,1,34.42768455,27,2021/4/15
500,0,0.95,1,34.14809406,28,2021/4/16
500,0,0.95,0,0,29,2021/4/17
500,0,0.95,0,0,30,2021/4/18
500,0,0.95,0,0,31,2021/4/19
500,0,0.95,1,34.46504474,32,2021/4/20
500,0,0.95,1,35.14738679,33,2021/4/21
500,0,0.95,1,35.00473499,34,2021/4/22
500,2,0.6,2,33.93367231,35,2021/4/23
500,0,0.95,1,34.68930721,36,2021/4/24
500,0,0.95,1,33.61907601,37,2021/4/25
500,0,0.95,1,34.62384939,38,2021/4/26
500,2,0.6,2,32.40814507,39,2021/4/27
500,0,0.95,0,0,40,2021/4/28
500,0,0.95,1,32.19492435,41,2021/4/29
500,0,0.95,1,31.94775283,42,2021/4/30
500,0,0.95,0,0,43,2021/5/1
500,0,0.95,0,0,44,2021/5/2
500,0,0.95,1,36.76239817,45,2021/5/3
500,0,0.95,1,33.9343667,46,2021/5/4
500,2,0.6,2,32.83855319,47,2021/5/5
500,0,0.95,1,33.62733722,48,2021/5/6
500,0,0.95,0,0,49,2021/5/7
500,0,0.95,0,0,50,2021/5/8
500,0,0.95,1,33.52970779,51,2021/5/9
500,0,0.95,1,31.11181557,52,2021/5/10
500,0,0.95,1,33.3422631,53,2021/5/11
500,0,0.95,1,30.8470875,54,2021/5/12
500,0,0.95,1,33.15620124,55,2021/5/13
500,0,0.95,1,33.05480182,56,2021/5/14
500,0,0.95,0,0,57,2021/5/15
500,0,0.95,0,0,58,2021/5/16
500,2,0.6,1,30.49603105,59,2021/5/17
501,0,0.6,0,0,0,2021/3/19
501,2,0.65,0,0,1,2021/3/20
501,0,0.6,0,0,2,2021/3/21
501,2,0.65,0,0,3,2021/3/22
501,0,0.6,0,0,4,2021/3/23
501,0,0.6,0,0,5,2021/3/24
501,0,0.6,0,0,6,2021/3/25
501,0,0.6,0,0,7,2021/3/26
501,2,0.65,1,1.675741673,8,2021/3/27
501,0,0.6,0,0,9,2021/3/28
501,0,0.6,0,0,10,2021/3/29
501,2,0.65,2,2.028916717,11,2021/3/30
501,0,0.6,0,0,12,2021/3/31
501,0,0.6,0,0,13,2021/4/1
501,0,0.6,0,0,14,2021/4/2
501,0,0.6,0,0,15,2021/4/3
501,0,0.95,0,0,16,2021/4/4
501,0,0.95,0,0,17,2021/4/5
501,0,0.95,0,0,18,2021/4/6
501,0,0.95,0,0,19,2021/4/7
501,2,0.8,0,0,20,2021/4/8
501,0,0.95,0,0,21,2021/4/9
501,2,0.7,2,3.516006529,22,2021/4/10
501,0,0.95,0,0,23,2021/4/11
501,0,0.95,0,0,24,2021/4/12
501,0,0.95,0,0,25,2021/4/13
501,0,0.95,0,0,26,2021/4/14
501,2,0.75,0,0,27,2021/4/15
501,2,0.95,0,0,28,2021/4/16
501,2,0.6,2,1.984161705,29,2021/4/17
501,2,0.6,2,4.679282255,30,2021/4/18
501,0,0.95,0,0,31,2021/4/19
501,2,0.9,0,0,32,2021/4/20
501,0,0.95,0,0,33,2021/4/21
501,2,0.9,0,0,34,2021/4/22
501,0,0.95,0,0,35,2021/4/23
501,0,0.95,0,0,36,2021/4/24
501,0,0.95,0,0,37,2021/4/25
501,0,0.95,0,0,38,2021/4/26
501,0,0.95,0,0,39,2021/4/27
501,0,0.95,0,0,40,2021/4/28
501,0,0.95,0,0,41,2021/4/29
501,0,0.95,0,0,42,2021/4/30
501,0,0.95,0,0,43,2021/5/1
501,0,0.95,0,0,44,2021/5/2
501,0,0.95,0,0,45,2021/5/3
501,0,0.95,0,0,46,2021/5/4
501,0,0.95,0,0,47,2021/5/5
501,0,0.95,0,0,48,2021/5/6
501,2,0.9,0,0,49,2021/5/7
501,0,0.95,0,0,50,2021/5/8
501,0,0.95,0,0,51,2021/5/9
501,0,0.95,0,0,52,2021/5/10
501,2,0.9,0,0,53,2021/5/11
501,0,0.95,0,0,54,2021/5/12
501,0,0.95,0,0,55,2021/5/13
501,0,0.95,0,0,56,2021/5/14
501,0,0.95,0,0,57,2021/5/15
501,0,0.95,0,0,58,2021/5/16
501,2,0.9,0,0,59,2021/5/17
502,0,0.6,0,0,0,2021/3/19
502,3,0.7,0,0,1,2021/3/20
502,0,0.6,0,0,2,2021/3/21
502,4,0.75,0,0,3,2021/3/22
502,0,0.6,0,0,4,2021/3/23
502,0,0.6,0,0,5,2021/3/24
502,0,0.6,0,0,6,2021/3/25
502,0,0.6,0,0,7,2021/3/26
502,3,0.7,0,0,8,2021/3/27
502,0,0.6,0,0,9,2021/3/28
502,0,0.6,0,0,10,2021/3/29
502,4,0.75,0,0,11,2021/3/30
502,0,0.6,0,0,12,2021/3/31
502,0,0.6,0,0,13,2021/4/1
502,0,0.6,0,0,14,2021/4/2
502,0,0.6,0,0,15,2021/4/3
502,0,0.95,0,0,16,2021/4/4
502,0,0.95,0,0,17,2021/4/5
502,0,0.95,0,0,18,2021/4/6
502,0,0.8,0,0,19,2021/4/7
502,0,0.95,0,0,20,2021/4/8
502,0,0.95,0,0,21,2021/4/9
502,0,0.6,0,0,22,2021/4/10
502,0,0.95,0,0,23,2021/4/11
502,0,0.95,0,0,24,2021/4/12
502,0,0.6,0,0,25,2021/4/13
502,0,0.95,0,0,26,2021/4/14
502,0,0.95,0,0,27,2021/4/15
502,0,0.85,0,0,28,2021/4/16
502,0,0.95,0,0,29,2021/4/17
502,0,0.95,0,0,30,2021/4/18
502,0,0.95,0,0,31,2021/4/19
502,0,0.95,0,0,32,2021/4/20
502,0,0.95,0,0,33,2021/4/21
502,0,0.95,0,0,34,2021/4/22
502,0,0.9,0,0,35,2021/4/23
502,0,0.95,0,0,36,2021/4/24
502,0,0.95,0,0,37,2021/4/25
502,0,0.95,0,0,38,2021/4/26
502,0,0.95,0,0,39,2021/4/27
502,0,0.9,0,0,40,2021/4/28
502,0,0.95,0,0,41,2021/4/29
502,0,0.95,0,0,42,2021/4/30
502,0,0.9,0,0,43,2021/5/1
502,0,0.95,0,0,44,2021/5/2
502,0,0.95,0,0,45,2021/5/3
502,0,0.95,0,0,46,2021/5/4
502,0,0.95,0,0,47,2021/5/5
502,0,0.95,0,0,48,2021/5/6
502,0,0.95,0,0,49,2021/5/7
502,0,0.95,0,0,50,2021/5/8
502,0,0.95,0,0,51,2021/5/9
502,0,0.95,0,0,52,2021/5/10
502,0,0.95,0,0,53,2021/5/11
502,0,0.95,0,0,54,2021/5/12
502,0,0.95,0,0,55,2021/5/13
502,0,0.95,0,0,56,2021/5/14
502,0,0.9,0,0,57,2021/5/15
502,0,0.9,0,0,58,2021/5/16
502,0,0.95,0,0,59,2021/5/17
503,0,0.6,0,0,0,2021/3/19
503,4,0.8,0,0,1,2021/3/20
503,0,0.6,0,0,2,2021/3/21
503,3,0.9,0,0,3,2021/3/22
503,0,0.6,0,0,4,2021/3/23
503,0,0.6,0,0,5,2021/3/24
503,0,0.6,0,0,6,2021/3/25
503,0,0.6,0,0,7,2021/3/26
503,2,0.65,0,0,8,2021/3/27
503,1,0.7,0,0,9,2021/3/28
503,0,0.6,0,0,10,2021/3/29
503,2,0.65,0,0,11,2021/3/30
503,0,0.6,0,0,12,2021/3/31
503,0,0.6,0,0,13,2021/4/1
503,0,0.6,0,0,14,2021/4/2
503,0,0.6,0,0,15,2021/4/3
503,0,0.6,0,0,16,2021/4/4
503,0,0.95,0,0,17,2021/4/5
503,0,0.65,0,0,18,2021/4/6
503,0,0.95,0,0,19,2021/4/7
503,0,0.95,0,0,20,2021/4/8
503,0,0.95,0,0,21,2021/4/9
503,0,0.6,0,0,22,2021/4/10
503,0,0.95,0,0,23,2021/4/11
503,0,0.65,0,0,24,2021/4/12
503,0,0.9,0,0,25,2021/4/13
503,0,0.95,0,0,26,2021/4/14
503,0,0.95,0,0,27,2021/4/15
503,0,0.95,0,0,28,2021/4/16
503,0,0.95,0,0,29,2021/4/17
503,0,0.95,0,0,30,2021/4/18
503,0,0.95,0,0,31,2021/4/19
503,0,0.95,0,0,32,2021/4/20
503,0,0.95,0,0,33,2021/4/21
503,0,0.95,0,0,34,2021/4/22
503,0,0.95,0,0,35,2021/4/23
503,0,0.95,0,0,36,2021/4/24
503,0,0.95,0,0,37,2021/4/25
503,0,0.95,0,0,38,2021/4/26
503,0,0.95,0,0,39,2021/4/27
503,0,0.95,0,0,40,2021/4/28
503,0,0.95,0,0,41,2021/4/29
503,0,0.9,0,0,42,2021/4/30
503,0,0.95,0,0,43,2021/5/1
503,0,0.95,0,0,44,2021/5/2
503,0,0.95,0,0,45,2021/5/3
503,0,0.95,0,0,46,2021/5/4
503,0,0.95,0,0,47,2021/5/5
503,0,0.95,0,0,48,2021/5/6
503,0,0.95,0,0,49,2021/5/7
503,0,0.95,0,0,50,2021/5/8
503,0,0.9,0,0,51,2021/5/9
503,0,0.9,0,0,52,2021/5/10
503,0,0.95,0,0,53,2021/5/11
503,0,0.95,0,0,54,2021/5/12
503,0,0.95,0,0,55,2021/5/13
503,0,0.95,0,0,56,2021/5/14
503,0,0.95,0,0,57,2021/5/15
503,0,0.95,0,0,58,2021/5/16
503,0,0.95,0,0,59,2021/5/17
504,0,0.6,0,0,0,2021/3/19
504,0,0.6,0,0,1,2021/3/20
504,0,0.6,0,0,2,2021/3/21
504,0,0.6,0,0,3,2021/3/22
504,0,0.6,0,0,4,2021/3/23
504,2,0.85,0,0,5,2021/3/24
